Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Segment,Category,Sub_Category,Product_Name,Sales,Profit,Quantity,Discount,Shipping_Cost,Payment_Method
ORD-10876,2024-03-01,CUST-3595,Brittany Rodriguez,East,Consumer,Furniture,Tables,Tables Product 25,2445.36,431.12,9,0.0,92.89,Credit Card
ORD-10877,2024-09-22,CUST-6366,Joy French,South,Consumer,Office Supplies,Paper,Paper Product 11,1120.72,71.95,4,0.0,110.52,UPI
ORD-10878,2024-05-17,CUST-8652,Jesus Baker,West,Corporate,Furniture,Tables,Tables Product 66,1036.23,-60.74,9,0.1,142.22,UPI
ORD-10879,2024-05-08,CUST-2685,Jerry Odom,East,Consumer,Technology,Laptops,Laptops Product 27,3450.93,1032.83,5,0.15,143.3,Bank Transfer
ORD-10880,2024-08-09,CUST-2762,Donald Smith,West,Corporate,Furniture,Tables,Tables Product 26,3001.83,66.8,6,0.2,87.24,PayPal
ORD-10881,2025-04-04,CUST-7714,Stacy Li,East,Home Office,Office Supplies,Paper,Paper Product 83,2274.55,682.94,9,0.1,142.8,PayPal
ORD-10882,2024-07-22,CUST-5019,Lynn Hughes,North,Consumer,Technology,Laptops,Laptops Product 85,940.53,42.52,3,0.1,58.89,UPI
ORD-10883,2025-02-03,CUST-8624,Joseph Mendoza,East,Consumer,Furniture,Chairs,Chairs Product 72,97.68,20.49,6,0.05,14.6,PayPal
ORD-10884,2024-11-04,CUST-7909,David Santiago,West,Corporate,Technology,Accessories,Accessories Product 41,1126.44,171.7,10,0.0,33.73,Credit Card
ORD-10885,2025-02-14,CUST-8418,Mathew Cunningham,South,Home Office,Furniture,Tables,Tables Product 42,281.62,6.61,2,0.0,90.72,UPI
ORD-10886,2024-10-22,CUST-8565,Patricia Carrillo,East,Consumer,Technology,Phones,Phones Product 52,138.29,34.92,10,0.0,10.37,Credit Card
ORD-10887,2024-06-21,CUST-5500,Ryan Hayden,East,Corporate,Office Supplies,Paper,Paper Product 52,393.8,-22.52,7,0.1,16.57,PayPal
ORD-10888,2024-09-09,CUST-2989,Mark Wood,East,Home Office,Office Supplies,Paper,Paper Product 14,1996.97,426.16,8,0.15,9.25,Credit Card
ORD-10889,2025-02-26,CUST-3788,Daniel Macdonald,North,Consumer,Technology,Laptops,Laptops Product 93,570.42,25.83,7,0.05,135.83,PayPal
ORD-10890,2025-02-21,CUST-2815,Michelle Fisher,North,Corporate,Office Supplies,Paper,Paper Product 10,4673.85,1358.25,5,0.0,43.24,Bank Transfer
ORD-10891,2024-05-18,CUST-6231,Bobby Bennett,South,Home Office,Office Supplies,Paper,Paper Product 53,4628.05,752.31,2,0.05,97.35,Credit Card
ORD-10892,2024-09-24,CUST-8908,Kaitlyn Cline,South,Consumer,Office Supplies,Paper,Paper Product 34,2910.53,575.04,5,0.1,116.1,Credit Card
ORD-10893,2024-06-29,CUST-2231,Jason Grant,West,Consumer,Office Supplies,Paper,Paper Product 28,3314.43,765.2,4,0.0,6.9,UPI
ORD-10894,2024-08-27,CUST-9420,Lawrence Roberts,East,Corporate,Furniture,Chairs,Chairs Product 91,2463.85,131.08,10,0.2,70.83,UPI
ORD-10895,2025-03-10,CUST-8412,Bonnie Mejia,South,Corporate,Office Supplies,Paper,Paper Product 25,4574.92,-7.08,6,0.15,14.95,Bank Transfer
ORD-10896,2024-03-25,CUST-8552,Colleen Smith,North,Home Office,Office Supplies,Binders,Binders Product 15,4759.9,760.44,2,0.05,39.88,Bank Transfer
ORD-10897,2024-04-05,CUST-2938,Michele Garrett,North,Corporate,Furniture,Chairs,Chairs Product 56,2407.39,334.38,6,0.1,35.75,Bank Transfer
ORD-10898,2024-09-14,CUST-1805,Crystal Martin,West,Home Office,Furniture,Storage,Storage Product 55,1702.01,167.82,6,0.0,33.12,UPI
ORD-10899,2024-07-25,CUST-2788,Curtis Schneider,North,Home Office,Technology,Accessories,Accessories Product 32,1415.83,245.44,9,0.15,144.05,UPI
ORD-10900,2024-02-28,CUST-5513,Alec Scott,South,Home Office,Technology,Laptops,Laptops Product 90,2897.39,21.57,9,0.0,108.79,Bank Transfer
ORD-10901,2024-07-20,CUST-4370,Austin Jackson,South,Consumer,Technology,Laptops,Laptops Product 45,3682.93,1089.36,5,0.15,97.35,PayPal
ORD-10902,2025-01-10,CUST-6002,Jennifer Hampton,South,Consumer,Technology,Laptops,Laptops Product 41,966.14,298.06,10,0.15,103.81,UPI
ORD-10903,2024-04-05,CUST-6473,John Wells,North,Consumer,Furniture,Tables,Tables Product 34,752.08,-70.9,8,0.15,132.78,UPI
ORD-10904,2024-12-13,CUST-5055,Katherine Wolfe,West,Consumer,Technology,Accessories,Accessories Product 6,1793.11,203.02,1,0.15,123.74,PayPal
ORD-10905,2025-03-03,CUST-5990,Thomas Trevino,East,Corporate,Technology,Accessories,Accessories Product 63,2540.58,609.1,2,0.0,111.55,PayPal
ORD-10906,2024-12-05,CUST-6467,William Scott,West,Consumer,Furniture,Tables,Tables Product 35,1853.23,-174.01,6,0.1,104.44,Credit Card
ORD-10907,2024-03-16,CUST-5003,Dr. Angela Meyers,West,Corporate,Furniture,Chairs,Chairs Product 27,3313.87,-120.18,8,0.0,112.93,UPI
ORD-10908,2025-04-16,CUST-9632,Pamela Gregory,South,Corporate,Furniture,Storage,Storage Product 87,584.26,13.59,9,0.15,55.58,PayPal
ORD-10909,2024-07-19,CUST-9520,Eric Gates,East,Home Office,Office Supplies,Binders,Binders Product 16,4729.07,114.97,4,0.0,67.85,Bank Transfer
ORD-10910,2024-10-17,CUST-3461,Amanda Hall,East,Home Office,Furniture,Tables,Tables Product 72,595.44,-57.31,3,0.15,101.33,PayPal
ORD-10911,2024-09-06,CUST-5636,Cynthia Khan,North,Consumer,Furniture,Chairs,Chairs Product 63,4008.94,-372.76,1,0.05,49.34,Bank Transfer
ORD-10912,2024-06-29,CUST-3540,Sara Johnson,North,Home Office,Office Supplies,Paper,Paper Product 35,297.02,-11.29,5,0.2,25.68,UPI
ORD-10913,2024-08-09,CUST-7328,Dillon Gray,West,Corporate,Office Supplies,Paper,Paper Product 13,1489.47,-127.41,6,0.05,134.49,PayPal
ORD-10914,2024-11-01,CUST-3280,John Graves,South,Corporate,Furniture,Chairs,Chairs Product 18,2841.34,583.94,6,0.2,65.37,UPI
ORD-10915,2024-06-03,CUST-4004,Nancy Weber,West,Corporate,Furniture,Chairs,Chairs Product 13,1521.8,482.72,8,0.2,25.1,Bank Transfer
ORD-10916,2024-12-21,CUST-8006,Donna Campbell,West,Corporate,Furniture,Storage,Storage Product 53,4677.66,1032.22,8,0.1,71.89,Credit Card
ORD-10917,2025-05-05,CUST-9391,James Dyer,East,Consumer,Furniture,Chairs,Chairs Product 80,3791.49,670.5,5,0.05,83.77,PayPal
ORD-10918,2024-01-28,CUST-1890,Anthony Wells,North,Consumer,Furniture,Chairs,Chairs Product 35,2044.56,-198.98,9,0.15,125.33,Credit Card
ORD-10919,2024-06-19,CUST-2989,Jason Duran,North,Home Office,Office Supplies,Paper,Paper Product 27,4118.6,636.12,6,0.0,79.86,Bank Transfer
ORD-10920,2024-03-10,CUST-8945,John Parker,South,Consumer,Technology,Accessories,Accessories Product 9,3216.36,-97.62,5,0.0,5.01,Credit Card
ORD-10921,2024-09-23,CUST-7401,Christopher Hernandez,North,Consumer,Technology,Laptops,Laptops Product 39,1061.25,120.12,9,0.15,63.66,UPI
ORD-10922,2025-02-23,CUST-3018,Kelsey Thompson,West,Consumer,Technology,Accessories,Accessories Product 82,1338.34,235.2,8,0.2,8.14,UPI
ORD-10923,2025-02-23,CUST-8801,Patricia Brown,West,Corporate,Office Supplies,Art,Art Product 38,1241.38,161.61,9,0.05,101.79,Bank Transfer
ORD-10924,2024-07-07,CUST-7830,Heather Swanson,West,Consumer,Office Supplies,Binders,Binders Product 4,1986.39,424.98,2,0.15,46.1,Credit Card
ORD-10925,2024-10-15,CUST-1698,William Baldwin,East,Consumer,Furniture,Chairs,Chairs Product 60,2923.66,-247.52,10,0.15,132.95,Bank Transfer
ORD-10926,2024-05-21,CUST-6715,Carolyn Beasley,West,Home Office,Technology,Laptops,Laptops Product 9,1820.85,519.17,9,0.05,30.3,UPI
ORD-10927,2024-06-29,CUST-5963,Deborah King,West,Consumer,Office Supplies,Art,Art Product 83,2837.58,302.96,3,0.1,75.14,Bank Transfer
ORD-10928,2024-11-06,CUST-3120,Erica Taylor,East,Home Office,Office Supplies,Paper,Paper Product 75,2901.39,920.71,9,0.1,55.47,Bank Transfer
ORD-10929,2024-02-04,CUST-9182,Dr. Natalie Caldwell,West,Corporate,Technology,Laptops,Laptops Product 98,4267.55,-121.07,2,0.0,38.57,UPI
ORD-10930,2024-02-23,CUST-2014,Michelle Tyler,East,Consumer,Technology,Accessories,Accessories Product 5,4467.74,1072.78,7,0.0,127.79,Credit Card
ORD-10931,2024-08-14,CUST-2763,Brandi Zimmerman,West,Corporate,Furniture,Storage,Storage Product 18,3174.91,-275.4,3,0.1,148.39,UPI
ORD-10932,2024-04-10,CUST-8111,Casey Sanchez,South,Consumer,Furniture,Tables,Tables Product 75,2215.7,63.68,4,0.05,8.52,Credit Card
ORD-10933,2024-04-14,CUST-9955,Tina Johnson,North,Corporate,Technology,Laptops,Laptops Product 24,4471.79,276.37,7,0.2,103.94,Bank Transfer
ORD-10934,2024-04-07,CUST-3258,Philip Montes,North,Corporate,Technology,Accessories,Accessories Product 55,4146.5,519.9,6,0.2,95.69,Credit Card
ORD-10935,2024-10-18,CUST-4777,Eric Deleon,North,Home Office,Technology,Laptops,Laptops Product 70,3922.82,134.17,2,0.15,52.98,UPI
ORD-10936,2025-02-24,CUST-2225,Joseph King,South,Home Office,Furniture,Tables,Tables Product 79,1982.61,121.05,3,0.1,77.51,Bank Transfer
ORD-10937,2024-11-12,CUST-1491,Jeffrey Ferguson,North,Corporate,Technology,Accessories,Accessories Product 54,3502.71,-175.51,8,0.1,42.83,PayPal
ORD-10938,2025-03-30,CUST-4860,Shannon Stephens,West,Consumer,Technology,Laptops,Laptops Product 73,1060.95,283.85,6,0.0,136.13,Credit Card
ORD-10939,2024-06-26,CUST-8844,Danielle Harrison,South,Corporate,Technology,Phones,Phones Product 93,3010.83,528.69,2,0.2,11.05,Credit Card
ORD-10940,2024-09-11,CUST-1351,Darren Mcclure,North,Consumer,Office Supplies,Paper,Paper Product 100,3269.17,307.9,5,0.05,118.36,UPI
ORD-10941,2024-09-30,CUST-1854,Andrew Lopez,West,Corporate,Office Supplies,Binders,Binders Product 90,3425.61,794.97,9,0.15,23.16,Bank Transfer
ORD-10942,2024-10-08,CUST-4172,Emily Shaw,East,Corporate,Technology,Laptops,Laptops Product 8,2217.87,673.6,6,0.1,39.53,Credit Card
ORD-10943,2024-10-28,CUST-1750,Melissa Burns,North,Home Office,Technology,Laptops,Laptops Product 32,2094.67,499.91,9,0.2,122.83,Credit Card
ORD-10944,2024-01-30,CUST-5001,Stephen Lopez DDS,East,Consumer,Technology,Phones,Phones Product 78,943.94,-75.82,6,0.2,62.68,Credit Card
ORD-10945,2024-12-02,CUST-4609,Andrew Bridges,West,Home Office,Technology,Laptops,Laptops Product 39,1288.48,186.37,8,0.1,141.51,PayPal
ORD-10946,2025-03-20,CUST-2710,Cheryl Monroe,North,Corporate,Office Supplies,Paper,Paper Product 53,2657.88,54.2,9,0.2,107.3,Bank Transfer
ORD-10947,2024-05-23,CUST-5996,Ebony Hood,South,Consumer,Technology,Laptops,Laptops Product 48,4564.64,1271.9,9,0.05,110.11,UPI
ORD-10948,2024-01-19,CUST-9174,Norma Smith,North,Corporate,Technology,Accessories,Accessories Product 36,2229.37,543.71,2,0.0,90.29,PayPal
ORD-10949,2025-02-27,CUST-7268,Sherri Schultz,West,Corporate,Technology,Laptops,Laptops Product 6,1431.51,249.64,8,0.0,37.55,Bank Transfer
ORD-10950,2024-04-04,CUST-6698,Jamie Lewis,North,Home Office,Office Supplies,Binders,Binders Product 97,2685.84,529.6,1,0.2,134.51,PayPal
ORD-10951,2025-02-18,CUST-8004,Hunter Peterson,North,Consumer,Office Supplies,Paper,Paper Product 71,3798.4,202.93,10,0.15,61.28,PayPal
ORD-10952,2025-03-15,CUST-3663,William Brooks,West,Corporate,Office Supplies,Binders,Binders Product 96,2147.98,480.39,9,0.1,148.93,UPI
ORD-10953,2024-03-08,CUST-9893,Susan Wilson,East,Corporate,Technology,Phones,Phones Product 74,4007.97,1314.35,2,0.05,62.22,PayPal
ORD-10954,2024-07-04,CUST-3036,Jonathan Cooper,East,Home Office,Furniture,Storage,Storage Product 85,1290.04,250.09,10,0.0,51.54,PayPal
ORD-10955,2025-03-09,CUST-6877,Kimberly Bell,West,Home Office,Technology,Phones,Phones Product 72,2340.49,229.27,8,0.0,36.59,Credit Card
ORD-10956,2024-10-23,CUST-3945,Laura Jackson,East,Corporate,Technology,Phones,Phones Product 34,4490.37,665.26,2,0.15,131.01,UPI
ORD-10957,2024-04-26,CUST-2875,Jessica Frye,North,Consumer,Office Supplies,Paper,Paper Product 88,777.16,138.39,1,0.05,78.47,Bank Transfer
ORD-10958,2024-10-23,CUST-1264,Elizabeth Rhodes,East,Home Office,Furniture,Chairs,Chairs Product 92,2789.37,7.19,5,0.1,11.49,UPI
ORD-10959,2024-06-28,CUST-4343,Taylor Ross,East,Home Office,Technology,Laptops,Laptops Product 48,2559.34,-125.58,2,0.05,125.22,Bank Transfer
ORD-10960,2024-02-06,CUST-6902,Jessica Bauer,East,Corporate,Office Supplies,Binders,Binders Product 84,4385.47,-156.19,6,0.2,59.33,PayPal
ORD-10961,2024-11-14,CUST-1418,Denise Smith,North,Home Office,Technology,Laptops,Laptops Product 28,1873.09,57.86,3,0.2,122.16,PayPal
ORD-10962,2025-04-26,CUST-2285,Phyllis Stephens,North,Consumer,Technology,Phones,Phones Product 73,4162.1,-355.15,3,0.15,78.01,Bank Transfer
ORD-10963,2024-10-02,CUST-8738,Nathan Watts,West,Corporate,Office Supplies,Paper,Paper Product 35,4245.6,583.73,1,0.2,33.28,PayPal
ORD-10964,2025-04-11,CUST-8468,Emily Castro,East,Home Office,Technology,Phones,Phones Product 15,1253.21,307.59,6,0.05,105.5,Bank Transfer
ORD-10965,2025-01-10,CUST-8932,Todd Watkins,South,Corporate,Furniture,Tables,Tables Product 54,444.47,67.65,2,0.1,38.32,UPI
ORD-10966,2025-04-18,CUST-5264,Ashley Harvey,East,Corporate,Office Supplies,Paper,Paper Product 41,3893.42,324.82,10,0.05,22.1,Bank Transfer
ORD-10967,2024-08-03,CUST-8439,Elizabeth Weber,North,Consumer,Office Supplies,Paper,Paper Product 16,2901.26,535.81,4,0.05,65.7,Bank Transfer
ORD-10968,2025-01-15,CUST-2196,George Williams,South,Home Office,Technology,Laptops,Laptops Product 68,4353.82,1198.33,1,0.05,138.2,Bank Transfer
ORD-10969,2024-06-30,CUST-6518,Christopher Lester,East,Home Office,Technology,Phones,Phones Product 78,3499.8,30.26,5,0.0,94.41,Credit Card
ORD-10970,2024-02-07,CUST-5739,Kyle Alexander,West,Home Office,Office Supplies,Binders,Binders Product 18,4752.1,1472.22,8,0.15,111.35,Credit Card
ORD-10971,2024-03-18,CUST-6250,Maria Hart,West,Consumer,Technology,Accessories,Accessories Product 66,2985.59,606.85,8,0.15,109.77,PayPal
ORD-10972,2025-04-28,CUST-9604,Brian Henderson MD,West,Corporate,Technology,Laptops,Laptops Product 42,1521.88,81.42,10,0.2,60.69,UPI
ORD-10973,2025-05-03,CUST-9505,Michael Allen,East,Home Office,Technology,Laptops,Laptops Product 79,4079.24,940.6,4,0.15,50.58,PayPal
ORD-10974,2024-05-25,CUST-5726,Veronica Ross,East,Home Office,Technology,Laptops,Laptops Product 97,1474.82,175.48,4,0.05,20.39,UPI
ORD-10975,2024-12-07,CUST-1448,Lance Smith,North,Home Office,Furniture,Chairs,Chairs Product 69,525.08,77.96,9,0.05,120.85,Credit Card
ORD-10976,2024-09-07,CUST-8288,Peter White,South,Corporate,Technology,Phones,Phones Product 38,1055.55,341.8,10,0.15,138.11,Credit Card
ORD-10977,2024-08-15,CUST-6795,Melissa Castillo,North,Home Office,Furniture,Tables,Tables Product 29,1352.13,390.8,5,0.0,110.47,PayPal
ORD-10978,2024-03-21,CUST-6157,Melanie Gutierrez,North,Corporate,Office Supplies,Binders,Binders Product 13,1416.73,260.37,9,0.0,140.19,PayPal
ORD-10979,2024-04-07,CUST-3242,Michael Evans,West,Consumer,Office Supplies,Art,Art Product 87,4196.29,762.62,1,0.05,33.37,Bank Transfer
ORD-10980,2024-03-18,CUST-9459,Paul Garcia,South,Consumer,Furniture,Chairs,Chairs Product 56,3681.13,100.02,4,0.0,14.75,UPI
ORD-10981,2024-12-29,CUST-4845,Stephanie Pierce,East,Corporate,Technology,Laptops,Laptops Product 68,2119.89,38.97,7,0.2,100.26,UPI
ORD-10982,2025-03-25,CUST-6851,Michael Sullivan,West,Corporate,Furniture,Chairs,Chairs Product 13,4381.44,878.87,8,0.15,36.74,PayPal
ORD-10983,2024-08-02,CUST-6224,Kathleen Hall,North,Corporate,Furniture,Tables,Tables Product 90,1274.61,116.23,3,0.15,62.72,UPI
ORD-10984,2025-01-31,CUST-5389,Marie Gray,South,Corporate,Furniture,Tables,Tables Product 8,3025.24,633.03,1,0.1,86.53,PayPal
ORD-10985,2024-05-13,CUST-5271,Frank Daniels,North,Corporate,Office Supplies,Binders,Binders Product 63,2085.58,550.73,7,0.15,110.59,PayPal
ORD-10986,2024-11-21,CUST-4378,Heather Warren,North,Home Office,Technology,Phones,Phones Product 79,2265.8,-0.93,3,0.2,52.8,Credit Card
ORD-10987,2025-05-01,CUST-2039,Paige Hall,North,Home Office,Office Supplies,Paper,Paper Product 27,4021.94,-238.85,6,0.1,57.5,UPI
ORD-10988,2024-03-21,CUST-6431,Donald Hobbs Jr.,West,Consumer,Office Supplies,Binders,Binders Product 71,4305.63,13.78,3,0.1,111.33,Credit Card
ORD-10989,2024-01-19,CUST-3571,John Chapman,East,Corporate,Technology,Accessories,Accessories Product 4,557.48,44.08,8,0.0,38.35,UPI
ORD-10990,2024-01-18,CUST-5423,Danielle Zimmerman,North,Consumer,Furniture,Storage,Storage Product 10,662.03,167.38,7,0.05,78.15,Bank Transfer
ORD-10991,2024-01-11,CUST-7408,Kenneth Davenport,South,Home Office,Technology,Accessories,Accessories Product 40,4159.75,716.28,3,0.0,118.79,Bank Transfer
ORD-10992,2024-09-19,CUST-8723,David Chan,West,Corporate,Office Supplies,Paper,Paper Product 55,1545.66,164.62,2,0.1,18.49,Bank Transfer
ORD-10993,2024-10-14,CUST-7265,Robert Nguyen,North,Corporate,Furniture,Tables,Tables Product 94,1457.89,315.34,9,0.05,62.08,PayPal
ORD-10994,2025-01-25,CUST-4802,Robin Marquez,West,Corporate,Office Supplies,Art,Art Product 62,586.11,0.48,1,0.15,86.66,PayPal
ORD-10995,2024-06-19,CUST-9025,Jennifer Perkins,South,Consumer,Technology,Accessories,Accessories Product 19,4880.3,-278.54,3,0.05,63.46,Bank Transfer
ORD-10996,2024-09-24,CUST-7747,Gregory Dominguez,East,Home Office,Office Supplies,Art,Art Product 44,3814.88,-280.32,8,0.1,125.98,Credit Card
ORD-10997,2024-06-13,CUST-9007,Allison Hanna MD,West,Corporate,Office Supplies,Art,Art Product 84,3013.71,880.43,5,0.05,39.18,Bank Transfer
ORD-10998,2024-12-28,CUST-7974,Jack Brown,North,Corporate,Furniture,Storage,Storage Product 17,2796.3,651.14,2,0.0,114.75,UPI
ORD-10999,2024-09-23,CUST-7949,Christina Manning,West,Consumer,Office Supplies,Paper,Paper Product 81,872.68,84.58,2,0.0,121.46,Bank Transfer
ORD-11000,2024-03-12,CUST-5820,Christian Ortiz,East,Home Office,Office Supplies,Art,Art Product 42,2119.83,-203.15,2,0.15,94.19,PayPal
ORD-11001,2024-10-15,CUST-7082,John Cooley,East,Corporate,Office Supplies,Paper,Paper Product 60,750.51,101.67,4,0.2,35.54,PayPal
ORD-11002,2025-04-19,CUST-8763,Natalie Holden,North,Corporate,Office Supplies,Art,Art Product 54,4981.12,1581.65,3,0.2,30.99,Bank Transfer
ORD-11003,2024-02-04,CUST-8513,Johnny Horton,East,Consumer,Technology,Phones,Phones Product 8,3522.25,-36.38,2,0.2,95.62,UPI
ORD-11004,2024-02-04,CUST-5498,Alejandra Mckinney,East,Corporate,Furniture,Storage,Storage Product 75,2817.82,4.83,1,0.05,110.75,PayPal
ORD-11005,2024-11-15,CUST-3497,Cindy Sawyer,North,Home Office,Furniture,Tables,Tables Product 28,2827.51,533.61,4,0.0,45.6,PayPal
ORD-11006,2024-10-15,CUST-5542,Richard Mcguire,West,Consumer,Technology,Laptops,Laptops Product 22,3994.58,656.28,7,0.1,5.39,UPI
ORD-11007,2024-04-20,CUST-2274,Kyle Smith,North,Consumer,Technology,Accessories,Accessories Product 66,775.13,-20.02,1,0.1,122.05,Bank Transfer
ORD-11008,2024-12-06,CUST-7442,Emily Wagner,West,Corporate,Furniture,Tables,Tables Product 91,1547.66,374.54,4,0.2,73.8,PayPal
ORD-11009,2025-03-05,CUST-5550,Stacy Fletcher,South,Corporate,Office Supplies,Binders,Binders Product 72,2676.89,796.32,4,0.05,69.04,PayPal
ORD-11010,2024-12-16,CUST-6991,Kerry Rosales,West,Home Office,Technology,Accessories,Accessories Product 45,4503.82,871.23,3,0.0,110.63,UPI
ORD-11011,2024-11-11,CUST-8243,Shannon Spencer,East,Home Office,Office Supplies,Paper,Paper Product 25,1943.16,-37.79,1,0.05,5.81,PayPal
ORD-11012,2024-06-17,CUST-5473,Nicole Choi,North,Home Office,Technology,Phones,Phones Product 36,4583.25,578.67,1,0.2,98.04,Bank Transfer
ORD-11013,2024-01-23,CUST-8713,Brian Morris,West,Corporate,Office Supplies,Art,Art Product 23,1302.54,236.24,10,0.0,73.65,Credit Card
ORD-11014,2024-01-20,CUST-2356,Tracy Scott,West,Consumer,Furniture,Chairs,Chairs Product 8,3083.96,681.52,3,0.05,69.29,Credit Card
ORD-11015,2024-06-09,CUST-6450,Deborah Petersen,East,Home Office,Technology,Accessories,Accessories Product 22,1423.52,403.79,10,0.0,136.33,PayPal
ORD-11016,2024-09-21,CUST-4161,Becky Jackson,South,Home Office,Technology,Accessories,Accessories Product 35,2045.71,566.61,1,0.0,17.18,Bank Transfer
ORD-11017,2024-01-23,CUST-6098,Kathleen Crosby,East,Home Office,Furniture,Storage,Storage Product 45,1033.48,131.73,3,0.0,22.07,Bank Transfer
ORD-11018,2024-10-17,CUST-3990,Mr. Robert Elliott,North,Consumer,Office Supplies,Paper,Paper Product 41,2852.64,309.09,2,0.0,90.72,Credit Card
ORD-11019,2025-01-27,CUST-6042,Heather Monroe,South,Home Office,Technology,Laptops,Laptops Product 97,1126.75,77.23,2,0.05,112.03,PayPal
ORD-11020,2024-01-28,CUST-7782,Patricia Quinn,South,Consumer,Furniture,Storage,Storage Product 35,1471.03,37.56,10,0.1,133.12,UPI
ORD-11021,2024-05-31,CUST-6957,Cody Price,East,Home Office,Furniture,Storage,Storage Product 67,2226.01,-130.03,6,0.2,70.2,UPI
ORD-11022,2024-01-19,CUST-5729,William Martin,South,Corporate,Office Supplies,Binders,Binders Product 90,820.74,127.97,7,0.1,145.43,PayPal
ORD-11023,2024-02-16,CUST-9471,Karla Hall,South,Corporate,Office Supplies,Paper,Paper Product 18,1328.16,146.71,1,0.0,72.75,PayPal
ORD-11024,2024-07-09,CUST-6879,Dustin Butler,North,Consumer,Office Supplies,Binders,Binders Product 54,3308.61,1011.02,6,0.0,73.95,PayPal
ORD-11025,2024-11-27,CUST-4050,Gregory Ponce,North,Corporate,Technology,Laptops,Laptops Product 79,4570.09,172.86,8,0.2,71.18,Bank Transfer
ORD-11026,2025-01-09,CUST-6535,Colin Barber,West,Home Office,Furniture,Tables,Tables Product 52,4178.78,57.08,6,0.2,48.53,UPI
ORD-11027,2025-01-25,CUST-1467,Rebecca Fields,South,Home Office,Office Supplies,Paper,Paper Product 22,2133.88,529.91,10,0.15,138.74,UPI
ORD-11028,2025-05-02,CUST-6067,Cheryl Jackson,South,Corporate,Office Supplies,Paper,Paper Product 59,692.96,34.59,1,0.0,62.42,Bank Transfer
ORD-11029,2024-01-01,CUST-4024,Laura Bennett,South,Consumer,Office Supplies,Paper,Paper Product 56,1042.01,-23.52,5,0.0,18.07,UPI
ORD-11030,2024-03-19,CUST-6647,Justin Young,North,Corporate,Office Supplies,Art,Art Product 71,4236.06,289.81,8,0.05,104.58,UPI
ORD-11031,2025-04-12,CUST-7350,Mark Bowen,South,Corporate,Furniture,Storage,Storage Product 98,1912.64,207.65,4,0.0,140.61,Bank Transfer
ORD-11032,2025-01-30,CUST-7452,Sherry Anderson,North,Corporate,Furniture,Tables,Tables Product 63,4107.97,939.36,7,0.2,102.13,Credit Card
ORD-11033,2024-04-23,CUST-1026,Heather Kennedy,West,Consumer,Office Supplies,Paper,Paper Product 83,3850.83,254.58,6,0.2,38.36,Bank Transfer
ORD-11034,2024-04-06,CUST-7974,Brandy Stewart,South,Corporate,Technology,Laptops,Laptops Product 40,1544.59,-89.92,7,0.05,61.09,Bank Transfer
ORD-11035,2024-01-18,CUST-8617,Amber Riley,North,Corporate,Furniture,Tables,Tables Product 88,938.61,74.34,9,0.0,111.24,Bank Transfer
ORD-11036,2025-02-15,CUST-1189,Margaret Lowe,West,Home Office,Technology,Laptops,Laptops Product 86,1629.18,258.4,7,0.15,63.25,Credit Card
ORD-11037,2024-06-04,CUST-7108,David Gray,West,Home Office,Furniture,Tables,Tables Product 43,3723.22,-178.04,8,0.2,127.4,PayPal
ORD-11038,2024-02-27,CUST-1113,David Brown,East,Home Office,Technology,Phones,Phones Product 76,2681.97,194.61,2,0.05,42.39,Bank Transfer
ORD-11039,2024-08-10,CUST-7014,Leah Watson,North,Home Office,Technology,Phones,Phones Product 88,1444.48,-65.44,8,0.15,58.55,Bank Transfer
ORD-11040,2024-06-21,CUST-5804,Barbara Smith,East,Corporate,Office Supplies,Binders,Binders Product 3,3845.83,-343.86,5,0.05,69.78,PayPal
ORD-11041,2024-11-21,CUST-5073,Robert Smith,South,Consumer,Technology,Accessories,Accessories Product 69,602.83,138.26,9,0.15,18.71,UPI
ORD-11042,2024-11-20,CUST-4999,Daniel Singh,West,Consumer,Furniture,Tables,Tables Product 10,4468.95,247.69,8,0.2,52.36,Credit Card
ORD-11043,2024-03-16,CUST-2290,Aaron Becker,East,Home Office,Office Supplies,Art,Art Product 96,3207.18,952.26,7,0.2,48.79,Bank Transfer
ORD-11044,2024-01-12,CUST-2907,Ashlee Gutierrez,South,Home Office,Technology,Accessories,Accessories Product 34,1321.45,256.1,2,0.15,149.26,UPI
ORD-11045,2024-12-21,CUST-4042,Desiree Jackson,East,Home Office,Technology,Phones,Phones Product 86,2888.01,-9.11,7,0.1,11.63,Bank Transfer
ORD-11046,2025-04-10,CUST-7788,Eric Smith,South,Corporate,Technology,Accessories,Accessories Product 35,1460.32,-142.71,4,0.0,72.05,PayPal
ORD-11047,2024-02-19,CUST-5715,Kathryn Oconnell,West,Home Office,Technology,Laptops,Laptops Product 54,139.46,6.43,2,0.2,97.04,PayPal
ORD-11048,2024-10-04,CUST-6674,Elizabeth Mcconnell,West,Consumer,Furniture,Tables,Tables Product 60,4652.87,-438.97,6,0.1,128.88,Bank Transfer
ORD-11049,2024-04-17,CUST-2287,Alexandra Jackson,West,Home Office,Office Supplies,Art,Art Product 45,891.57,67.34,7,0.0,17.05,PayPal
ORD-11050,2024-06-04,CUST-3731,Veronica Wilson,East,Home Office,Furniture,Tables,Tables Product 56,2284.92,252.07,3,0.2,65.23,Credit Card
